Date,Price,Open,High,Low,Change %
2007-06-08,7.647,7.647,7.647,7.647,0.13%
2007-06-09,7.647,7.647,7.647,7.647,0.13%
2007-06-10,7.647,7.647,7.647,7.647,0.13%
2007-06-11,7.688,7.688,7.688,7.688,0.54%
2007-06-12,7.847,7.847,7.847,7.847,2.07%
2007-06-13,7.834,7.834,7.834,7.834,-0.17%
2007-06-14,7.764,7.764,7.764,7.764,-0.89%
2007-06-15,7.728,7.728,7.728,7.728,-0.46%
2007-06-16,7.728,7.728,7.728,7.728,-0.46%
2007-06-17,7.728,7.728,7.728,7.728,-0.46%
2007-06-18,7.665,7.665,7.665,7.665,-0.82%
2007-06-19,7.64,7.64,7.64,7.64,-0.33%
2007-06-20,7.626,7.626,7.626,7.626,-0.18%
2007-06-21,7.613,7.613,7.613,7.613,-0.17%
2007-06-22,7.599,7.599,7.599,7.599,-0.18%
2007-06-23,7.599,7.599,7.599,7.599,-0.18%
2007-06-24,7.599,7.599,7.599,7.599,-0.18%
2007-06-25,7.534,7.534,7.534,7.534,-0.86%
2007-06-26,7.58,7.58,7.58,7.58,0.61%
2007-06-27,7.59,7.59,7.59,7.59,0.13%
2007-06-28,7.564,7.564,7.564,7.564,-0.34%
2007-06-29,7.538,7.538,7.538,7.538,-0.34%
2007-06-30,7.538,7.538,7.538,7.538,-0.34%
2007-07-01,7.538,7.538,7.538,7.538,-0.34%
2007-07-02,7.313,7.313,7.313,7.313,-2.98%
2007-07-03,7.322,7.322,7.322,7.322,0.12%
2007-07-04,7.246,7.246,7.246,7.246,-1.04%
2007-07-05,7.218,7.218,7.218,7.218,-0.39%
2007-07-06,7.191,7.191,7.191,7.191,-0.37%
2007-07-07,7.191,7.191,7.191,7.191,-0.37%
2007-07-08,7.191,7.191,7.191,7.191,-0.37%
2007-07-09,6.958,6.958,6.958,6.958,-3.24%
2007-07-10,7.091,7.091,7.091,7.091,1.91%
2007-07-11,7.037,7.037,7.037,7.037,-0.76%
2007-07-12,6.971,6.971,6.971,6.971,-0.94%
2007-07-13,6.929,6.929,6.929,6.929,-0.60%
2007-07-14,6.929,6.929,6.929,6.929,-0.60%
2007-07-15,6.929,6.929,6.929,6.929,-0.60%
2007-07-16,6.853,6.853,6.853,6.853,-1.10%
2007-07-17,6.735,6.735,6.735,6.735,-1.72%
2007-07-18,6.424,6.424,6.424,6.424,-4.62%
2007-07-19,6.597,6.597,6.597,6.597,2.69%
2007-07-20,6.643,6.643,6.643,6.643,0.70%
2007-07-21,6.643,6.643,6.643,6.643,0.70%
2007-07-22,6.643,6.643,6.643,6.643,0.70%
2007-07-23,6.305,6.305,6.305,6.305,-5.09%
2007-07-24,6.441,6.441,6.441,6.441,2.16%
2007-07-25,6.617,6.617,6.617,6.617,2.73%
2007-07-26,6.599,6.599,6.599,6.599,-0.27%
2007-07-27,6.646,6.646,6.646,6.646,0.71%
2007-07-28,6.646,6.646,6.646,6.646,0.71%
2007-07-29,6.646,6.646,6.646,6.646,0.71%
2007-07-30,6.484,6.484,6.484,6.484,-2.44%
2007-07-31,7.012,7.012,7.012,7.012,8.14%
2007-08-01,7.174,7.174,7.174,7.174,2.31%
2007-08-02,7.157,7.157,7.157,7.157,-0.24%
2007-08-03,7.072,7.072,7.072,7.072,-1.19%
