Date,beta1_level,beta2_slope,beta3_curvature,fitted_Y1,residual_Y1,fitted_Y3,residual_Y3,fitted_Y5,residual_Y5,fitted_Y10,residual_Y10,Y1,Y3,Y5,Y10,Repo
2014-06-30,8.952362552124384,0.13180901231357656,-2.561198839727986,8.285331258624604,0.001668741375397076,8.403781445110697,-0.02778144511069769,8.59235869216404,0.052641307835958884,8.77052860410064,-0.026528604100640507,8.287,8.376,8.645,8.744,8.0
2014-07-31,8.76784296240936,-0.5837436598623156,-0.8045468115617718,8.21340108129952,-0.003401081299518438,8.442378312042091,0.05662168795790912,8.561288864711907,-0.10728886471190613,8.663931741946467,0.054068258053533214,8.21,8.499,8.454,8.718,8.0
2014-08-31,8.662269761779243,0.7978736061037259,-1.6240651829565984,8.633393751191472,0.002606248808527667,8.489389202956582,-0.04338920295658255,8.540784536387763,0.0822154636122363,8.600432509464175,-0.04143250946417609,8.636,8.446,8.623,8.559,8.0
2014-09-30,8.617595212037456,1.3179848845281084,-2.2404741343776644,8.697637903834634,0.0023620961653652017,8.432324514830103,-0.039324514830102686,8.482486457510678,0.0745135424893224,8.548551123824575,-0.03755112382457604,8.7,8.393,8.557,8.511,8.0
2014-10-31,8.31404194848322,0.5697291995650559,-0.9379450037986464,8.357466405321713,0.0005335946782878409,8.240883360528352,-0.008883360528352924,8.260167480513429,0.016832519486570163,8.286482753636498,-0.008482753636497975,8.358,8.232,8.277,8.278,8.0
2014-11-30,8.04544387945528,0.11485714727485159,0.47101134966727803,8.244855639701097,0.00014436029890241286,8.180403330905019,-0.0024033309050182083,8.132446079874576,0.004553920125424327,8.089294949519294,-0.0022949495192943203,8.245,8.178,8.137,8.087,8.0
2014-12-31,7.831635270684625,0.25745520932897237,0.4380293279867557,8.100195231990101,0.0018047680098991492,7.99404603597895,-0.03004603597894917,7.935067661782331,0.05693233821766874,7.8836910702486165,-0.028691070248616057,8.102,7.964,7.992,7.855,8.0
2015-01-31,7.684788750210521,1.4220009209614555,-1.4295946492264562,8.056426320784315,-0.0004263207843155925,7.708902550602681,0.0070974493973192665,7.685448509142905,-0.013448509142905074,7.684222619470097,0.006777380529903176,8.056,7.716,7.672,7.691,7.75
2015-02-28,7.699262409736166,0.1943560738712306,0.23216046772123186,7.873547945224722,0.00045205477527776594,7.79952587255975,-0.007525872559750013,7.76273969883232,0.01426030116768029,7.7311864833832065,-0.007186483383206266,7.874,7.792,7.777,7.724,7.75
2015-03-31,7.705746656376602,-0.03758793125534799,0.38903599608374645,7.797374170995405,-0.0003741709954052652,7.78477074774785,0.006229252252150097,7.757803417139984,-0.011803417139983452,7.732051664116758,0.005948335883242173,7.797,7.791,7.746,7.738,7.5
